id,item,type,cond,region1_rrt,region2_rrt,region3_rrt,region4_rrt
51,9,Subject,sr,950.0,760.0,351.0,339.0
51,4,Object-Topicalized,tor,495.0,1493.0,455.0,1514.0
51,19,Object-Topicalized,tor,355.0,1179.0,590.0,1802.0
51,14,Object-Subject-Inversion,orsi,450.0,977.0,470.0,1324.0
51,5,Object-Subject-Inversion,orsi,606.0,976.0,410.0,434.0
51,16,Object-Topicalized,tor,341.0,1074.0,327.0,2172.0
51,12,Subject,sr,402.0,611.0,341.0,385.0
51,11,Object-Subject-Inversion,orsi,449.0,1144.0,364.0,555.0
51,17,Object-Subject-Inversion,orsi,422.0,753.0,257.0,2616.0
52,15,Subject,sr,287.0,605.0,250.0,327.0
52,14,Object-Subject-Inversion,orsi,302.0,580.0,327.0,356.0
52,11,Object-Subject-Inversion,orsi,278.0,508.0,302.0,297.0
52,19,Object-Topicalized,tor,250.0,506.0,284.0,320.0
52,10,Object-Topicalized,tor,336.0,672.0,387.0,355.0
52,1,Object-Topicalized,tor,395.0,706.0,291.0,464.0
52,7,Object-Topicalized,tor,245.0,578.0,423.0,778.0
52,3,Subject,sr,355.0,617.0,252.0,457.0
52,4,Object-Topicalized,tor,355.0,579.0,294.0,389.0
52,20,Object-Subject-Inversion,orsi,216.0,513.0,268.0,641.0
52,5,Object-Subject-Inversion,orsi,234.0,527.0,495.0,424.0
52,13,Object-Topicalized,tor,277.0,605.0,315.0,951.0
52,17,Object-Subject-Inversion,orsi,493.0,611.0,742.0,493.0
52,6,Subject,sr,394.0,567.0,360.0,1239.0
52,2,Object-Subject-Inversion,orsi,427.0,649.0,322.0,423.0
52,16,Object-Topicalized,tor,319.0,596.0,320.0,1403.0
52,9,Subject,sr,250.0,480.0,259.0,588.0
52,8,Object-Subject-Inversion,orsi,257.0,569.0,262.0,287.0
52,18,Subject,sr,248.0,521.0,329.0,1858.0
52,12,Subject,sr,249.0,534.0,286.0,366.0
53,14,Object-Subject-Inversion,orsi,420.0,962.0,1519.0,575.0
53,10,Object-Topicalized,tor,411.0,1020.0,744.0,714.0
53,9,Subject,sr,361.0,908.0,549.0,663.0
53,8,Object-Subject-Inversion,orsi,394.0,970.0,1559.0,882.0
53,13,Object-Topicalized,tor,403.0,1001.0,1042.0,1429.0
53,15,Subject,sr,448.0,1539.0,1956.0,553.0
53,6,Subject,sr,430.0,890.0,501.0,839.0
53,5,Object-Subject-Inversion,orsi,409.0,1059.0,704.0,595.0
53,7,Object-Topicalized,tor,484.0,870.0,952.0,485.0
53,17,Object-Subject-Inversion,orsi,423.0,852.0,512.0,1620.0
53,3,Subject,sr,440.0,1163.0,477.0,850.0
53,18,Subject,sr,413.0,757.0,471.0,513.0
53,11,Object-Subject-Inversion,orsi,375.0,774.0,453.0,1421.0
53,2,Object-Subject-Inversion,orsi,379.0,884.0,1029.0,484.0
53,19,Object-Topicalized,tor,384.0,783.0,573.0,995.0
53,4,Object-Topicalized,tor,414.0,827.0,421.0,490.0
53,16,Object-Topicalized,tor,414.0,996.0,520.0,1039.0
53,20,Object-Subject-Inversion,orsi,319.0,874.0,842.0,839.0
53,12,Subject,sr,495.0,1425.0,479.0,510.0
53,1,Object-Topicalized,tor,375.0,814.0,464.0,575.0
54,1,Object-Topicalized,tor,332.0,674.0,437.0,698.0
54,15,Subject,sr,353.0,696.0,425.0,457.0
54,14,Object-Subject-Inversion,orsi,384.0,744.0,426.0,506.0
54,9,Subject,sr,319.0,750.0,495.0,603.0
54,16,Object-Topicalized,tor,325.0,891.0,459.0,753.0
54,8,Object-Subject-Inversion,orsi,319.0,722.0,359.0,549.0
54,10,Object-Topicalized,tor,390.0,898.0,1054.0,600.0
54,13,Object-Topicalized,tor,332.0,680.0,355.0,1370.0
54,19,Object-Topicalized,tor,426.0,676.0,354.0,679.0
54,11,Object-Subject-Inversion,orsi,286.0,618.0,531.0,667.0
54,2,Object-Subject-Inversion,orsi,322.0,689.0,358.0,391.0
54,12,Subject,sr,363.0,820.0,395.0,408.0
54,18,Subject,sr,311.0,766.0,532.0,602.0
54,6,Subject,sr,286.0,916.0,670.0,830.0
54,17,Object-Subject-Inversion,orsi,354.0,1071.0,598.0,389.0
54,3,Subject,sr,370.0,793.0,461.0,389.0
54,4,Object-Topicalized,tor,325.0,864.0,389.0,463.0
54,20,Object-Subject-Inversion,orsi,319.0,833.0,714.0,665.0
54,7,Object-Topicalized,tor,326.0,778.0,750.0,708.0
54,5,Object-Subject-Inversion,orsi,354.0,763.0,985.0,425.0
55,20,Object-Subject-Inversion,orsi,736.0,834.0,552.0,818.0
55,15,Subject,sr,560.0,1429.0,2674.0,480.0
55,8,Object-Subject-Inversion,orsi,660.0,1137.0,2141.0,673.0
55,7,Object-Topicalized,tor,578.0,1119.0,846.0,742.0
55,19,Object-Topicalized,tor,434.0,1164.0,1187.0,527.0
55,3,Subject,sr,443.0,1139.0,658.0,581.0
55,12,Subject,sr,479.0,1279.0,485.0,484.0
55,6,Subject,sr,385.0,850.0,444.0,864.0
55,2,Object-Subject-Inversion,orsi,550.0,927.0,905.0,519.0
55,9,Subject,sr,385.0,844.0,566.0,679.0
55,14,Object-Subject-Inversion,orsi,468.0,987.0,476.0,706.0
55,1,Object-Topicalized,tor,569.0,1027.0,5385.0,484.0
55,13,Object-Topicalized,tor,903.0,1064.0,6205.0,620.0
55,16,Object-Topicalized,tor,504.0,924.0,411.0,468.0
55,4,Object-Topicalized,tor,437.0,1035.0,516.0,1033.0
55,18,Subject,sr,455.0,2500.0,491.0,2890.0
55,10,Object-Topicalized,tor,416.0,1009.0,629.0,2439.0
55,5,Object-Subject-Inversion,orsi,680.0,900.0,699.0,610.0
55,17,Object-Subject-Inversion,orsi,415.0,1534.0,3524.0,379.0
55,11,Object-Subject-Inversion,orsi,384.0,816.0,524.0,653.0
56,12,Subject,sr,298.0,695.0,329.0,396.0
56,6,Subject,sr,319.0,569.0,295.0,393.0
56,2,Object-Subject-Inversion,orsi,355.0,551.0,281.0,319.0
56,17,Object-Subject-Inversion,orsi,254.0,684.0,389.0,365.0
56,8,Object-Subject-Inversion,orsi,319.0,574.0,290.0,292.0
56,15,Subject,sr,319.0,613.0,320.0,500.0
56,3,Subject,sr,317.0,796.0,388.0,985.0
56,5,Object-Subject-Inversion,orsi,356.0,734.0,937.0,643.0
56,9,Subject,sr,287.0,784.0,430.0,389.0
56,10,Object-Topicalized,tor,254.0,536.0,288.0,283.0
56,13,Object-Topicalized,tor,264.0,657.0,337.0,320.0
56,11,Object-Subject-Inversion,orsi,301.0,682.0,496.0,426.0
56,14,Object-Subject-Inversion,orsi,321.0,568.0,403.0,432.0
56,18,Subject,sr,284.0,685.0,394.0,2358.0
56,1,Object-Topicalized,tor,319.0,622.0,292.0,494.0
56,20,Object-Subject-Inversion,orsi,254.0,543.0,395.0,286.0
56,7,Object-Topicalized,tor,290.0,604.0,319.0,639.0
56,4,Object-Topicalized,tor,353.0,671.0,274.0,461.0
56,19,Object-Topicalized,tor,316.0,601.0,302.0,429.0
56,16,Object-Topicalized,tor,320.0,744.0,299.0,548.0
57,5,Object-Subject-Inversion,orsi,550.0,1314.0,4159.0,382.0
57,9,Subject,sr,457.0,901.0,804.0,456.0
57,10,Object-Topicalized,tor,394.0,918.0,2347.0,443.0
57,17,Object-Subject-Inversion,orsi,435.0,1735.0,700.0,530.0
57,20,Object-Subject-Inversion,orsi,450.0,950.0,2436.0,701.0
57,6,Subject,sr,748.0,1083.0,3835.0,379.0
57,2,Object-Subject-Inversion,orsi,413.0,961.0,2169.0,347.0
57,7,Object-Topicalized,tor,375.0,3505.0,5274.0,322.0
57,15,Subject,sr,461.0,1622.0,2061.0,2575.0
57,8,Object-Subject-Inversion,orsi,765.0,1347.0,371.0,352.0
57,11,Object-Subject-Inversion,orsi,412.0,1480.0,645.0,539.0
57,12,Subject,sr,474.0,937.0,721.0,1594.0
57,3,Subject,sr,394.0,1489.0,662.0,401.0
57,16,Object-Topicalized,tor,420.0,1879.0,1288.0,449.0
57,18,Subject,sr,864.0,1664.0,1091.0,314.0
57,13,Object-Topicalized,tor,420.0,838.0,2946.0,343.0
57,14,Object-Subject-Inversion,orsi,368.0,761.0,2930.0,350.0
57,4,Object-Topicalized,tor,545.0,1503.0,2144.0,314.0
57,1,Object-Topicalized,tor,426.0,859.0,1235.0,317.0
57,19,Object-Topicalized,tor,585.0,824.0,2895.0,324.0
58,10,Object-Topicalized,tor,496.0,818.0,686.0,530.0
58,6,Subject,sr,290.0,1099.0,3409.0,580.0
58,7,Object-Topicalized,tor,314.0,1018.0,985.0,350.0
58,11,Object-Subject-Inversion,orsi,298.0,3071.0,1109.0,604.0
58,18,Subject,sr,315.0,821.0,548.0,804.0
58,20,Object-Subject-Inversion,orsi,332.0,1038.0,620.0,1220.0
58,13,Object-Topicalized,tor,308.0,1351.0,1817.0,1284.0
58,15,Subject,sr,285.0,893.0,1777.0,1293.0
58,1,Object-Topicalized,tor,385.0,1025.0,627.0,655.0
58,12,Subject,sr,340.0,1969.0,579.0,615.0
58,17,Object-Subject-Inversion,orsi,274.0,1020.0,3577.0,1269.0
58,5,Object-Subject-Inversion,orsi,387.0,993.0,586.0,584.0
58,19,Object-Topicalized,tor,370.0,814.0,318.0,588.0
58,4,Object-Topicalized,tor,320.0,890.0,1745.0,757.0
58,9,Subject,sr,279.0,768.0,629.0,962.0
58,8,Object-Subject-Inversion,orsi,259.0,1619.0,575.0,754.0
58,3,Subject,sr,344.0,1556.0,377.0,1384.0
58,14,Object-Subject-Inversion,orsi,354.0,888.0,615.0,610.0
58,2,Object-Subject-Inversion,orsi,250.0,993.0,654.0,1319.0
58,16,Object-Topicalized,tor,360.0,1028.0,1035.0,909.0
59,19,Object-Topicalized,tor,535.0,1129.0,980.0,2049.0
59,18,Subject,sr,511.0,1272.0,1321.0,731.0
59,13,Object-Topicalized,tor,506.0,1517.0,1119.0,1014.0
59,7,Object-Topicalized,tor,573.0,1509.0,2205.0,672.0
59,16,Object-Topicalized,tor,547.0,1417.0,850.0,701.0
59,9,Subject,sr,451.0,1178.0,1134.0,1086.0
59,14,Object-Subject-Inversion,orsi,639.0,1650.0,2994.0,910.0
59,12,Subject,sr,504.0,1131.0,1679.0,1004.0
59,15,Subject,sr,470.0,1283.0,1224.0,1075.0
59,8,Object-Subject-Inversion,orsi,596.0,1836.0,1105.0,889.0
59,3,Subject,sr,485.0,1574.0,704.0,924.0
59,17,Object-Subject-Inversion,orsi,591.0,1540.0,2478.0,907.0
59,2,Object-Subject-Inversion,orsi,585.0,1369.0,2519.0,569.0
59,1,Object-Topicalized,tor,490.0,1420.0,901.0,834.0
59,20,Object-Subject-Inversion,orsi,488.0,1301.0,1270.0,1658.0
59,10,Object-Topicalized,tor,540.0,2118.0,1190.0,1254.0
59,4,Object-Topicalized,tor,650.0,1474.0,1605.0,1019.0
59,5,Object-Subject-Inversion,orsi,557.0,1398.0,2211.0,938.0
59,11,Object-Subject-Inversion,orsi,480.0,1560.0,1353.0,1311.0
59,6,Subject,sr,502.0,979.0,938.0,762.0
60,2,Object-Subject-Inversion,orsi,248.0,518.0,221.0,257.0
60,1,Object-Topicalized,tor,246.0,524.0,254.0,464.0
60,15,Subject,sr,189.0,700.0,289.0,250.0
60,3,Subject,sr,284.0,621.0,291.0,356.0
60,20,Object-Subject-Inversion,orsi,246.0,519.0,260.0,256.0
60,7,Object-Topicalized,tor,250.0,559.0,222.0,220.0
60,14,Object-Subject-Inversion,orsi,259.0,594.0,259.0,354.0
60,6,Subject,sr,227.0,443.0,259.0,399.0
60,10,Object-Topicalized,tor,257.0,647.0,330.0,433.0
60,19,Object-Topicalized,tor,284.0,644.0,285.0,289.0
60,12,Subject,sr,326.0,716.0,292.0,353.0
60,9,Subject,sr,250.0,576.0,308.0,322.0
60,4,Object-Topicalized,tor,216.0,504.0,284.0,253.0
60,5,Object-Subject-Inversion,orsi,286.0,795.0,353.0,250.0
60,16,Object-Topicalized,tor,285.0,690.0,286.0,323.0
60,11,Object-Subject-Inversion,orsi,250.0,541.0,256.0,286.0
60,18,Subject,sr,570.0,618.0,361.0,284.0
60,13,Object-Topicalized,tor,284.0,514.0,274.0,295.0
60,8,Object-Subject-Inversion,orsi,320.0,574.0,319.0,320.0
60,17,Object-Subject-Inversion,orsi,359.0,518.0,263.0,426.0
61,3,Subject,sr,536.0,998.0,490.0,431.0
61,17,Object-Subject-Inversion,orsi,506.0,978.0,438.0,606.0
61,9,Subject,sr,435.0,1072.0,782.0,506.0
61,7,Object-Topicalized,tor,636.0,1066.0,1015.0,478.0
61,18,Subject,sr,569.0,1005.0,784.0,875.0
61,11,Object-Subject-Inversion,orsi,387.0,791.0,459.0,852.0
61,12,Subject,sr,492.0,928.0,303.0,670.0
61,8,Object-Subject-Inversion,orsi,495.0,895.0,675.0,685.0
61,2,Object-Subject-Inversion,orsi,429.0,1654.0,564.0,600.0
61,5,Object-Subject-Inversion,orsi,408.0,997.0,564.0,612.0
61,14,Object-Subject-Inversion,orsi,600.0,962.0,632.0,634.0
61,10,Object-Topicalized,tor,355.0,716.0,424.0,400.0
61,16,Object-Topicalized,tor,492.0,727.0,908.0,668.0
61,13,Object-Topicalized,tor,405.0,1776.0,742.0,786.0
61,20,Object-Subject-Inversion,orsi,565.0,1055.0,545.0,1153.0
61,4,Object-Topicalized,tor,399.0,900.0,459.0,636.0
61,6,Subject,sr,435.0,897.0,1346.0,564.0
61,1,Object-Topicalized,tor,391.0,1260.0,640.0,629.0
61,19,Object-Topicalized,tor,531.0,874.0,781.0,566.0
61,15,Subject,sr,536.0,1102.0,365.0,425.0
62,19,Object-Topicalized,tor,394.0,624.0,1609.0,466.0
62,13,Object-Topicalized,tor,292.0,573.0,1859.0,265.0
62,8,Object-Subject-Inversion,orsi,524.0,1074.0,596.0,506.0
62,5,Object-Subject-Inversion,orsi,436.0,720.0,284.0,1352.0
62,1,Object-Topicalized,tor,298.0,1003.0,1756.0,255.0
62,6,Subject,sr,222.0,450.0,321.0,985.0
62,10,Object-Topicalized,tor,247.0,753.0,3076.0,224.0
62,4,Object-Topicalized,tor,302.0,600.0,1995.0,250.0
62,12,Subject,sr,810.0,920.0,394.0,2590.0
62,14,Object-Subject-Inversion,orsi,251.0,502.0,2251.0,365.0
62,18,Subject,sr,224.0,448.0,262.0,1055.0
62,17,Object-Subject-Inversion,orsi,284.0,552.0,353.0,1758.0
62,15,Subject,sr,284.0,920.0,3359.0,319.0
62,9,Subject,sr,281.0,547.0,296.0,1300.0
62,7,Object-Topicalized,tor,255.0,571.0,284.0,319.0
62,2,Object-Subject-Inversion,orsi,284.0,744.0,957.0,641.0
62,11,Object-Subject-Inversion,orsi,228.0,845.0,2074.0,336.0
62,3,Subject,sr,317.0,713.0,391.0,324.0
62,16,Object-Topicalized,tor,331.0,2594.0,365.0,1535.0
62,20,Object-Subject-Inversion,orsi,279.0,3514.0,2576.0,399.0
63,1,Object-Topicalized,tor,282.0,581.0,2774.0,409.0
63,4,Object-Topicalized,tor,298.0,668.0,339.0,2509.0
63,12,Subject,sr,449.0,1760.0,233.0,292.0
63,19,Object-Topicalized,tor,274.0,609.0,316.0,1159.0
63,15,Subject,sr,509.0,1448.0,250.0,281.0
63,6,Subject,sr,292.0,530.0,251.0,262.0
63,20,Object-Subject-Inversion,orsi,279.0,2193.0,409.0,790.0
63,3,Subject,sr,239.0,455.0,250.0,245.0
63,18,Subject,sr,216.0,534.0,265.0,2394.0
63,16,Object-Topicalized,tor,337.0,953.0,344.0,2010.0
63,2,Object-Subject-Inversion,orsi,258.0,632.0,966.0,358.0
63,14,Object-Subject-Inversion,orsi,260.0,460.0,253.0,248.0
63,11,Object-Subject-Inversion,orsi,280.0,1164.0,280.0,322.0
63,13,Object-Topicalized,tor,259.0,534.0,290.0,2000.0
63,7,Object-Topicalized,tor,258.0,574.0,617.0,286.0
63,5,Object-Subject-Inversion,orsi,350.0,912.0,289.0,710.0
63,8,Object-Subject-Inversion,orsi,479.0,869.0,343.0,906.0
63,9,Subject,sr,263.0,640.0,280.0,2659.0
63,17,Object-Subject-Inversion,orsi,281.0,694.0,456.0,2529.0
63,10,Object-Topicalized,tor,251.0,572.0,307.0,312.0
64,20,Object-Subject-Inversion,orsi,251.0,609.0,324.0,2100.0
64,13,Object-Topicalized,tor,255.0,509.0,261.0,566.0
64,14,Object-Subject-Inversion,orsi,250.0,611.0,317.0,1301.0
64,5,Object-Subject-Inversion,orsi,735.0,1644.0,608.0,735.0
64,7,Object-Topicalized,tor,326.0,529.0,682.0,396.0
64,15,Subject,sr,326.0,918.0,324.0,506.0
64,17,Object-Subject-Inversion,orsi,355.0,993.0,317.0,1110.0
64,16,Object-Topicalized,tor,426.0,1142.0,1193.0,844.0
64,8,Object-Subject-Inversion,orsi,254.0,394.0,215.0,320.0
64,3,Subject,sr,192.0,566.0,390.0,274.0
64,12,Subject,sr,1159.0,1495.0,459.0,431.0
64,18,Subject,sr,259.0,603.0,284.0,389.0
64,9,Subject,sr,496.0,634.0,225.0,426.0
64,2,Object-Subject-Inversion,orsi,221.0,639.0,248.0,496.0
64,11,Object-Subject-Inversion,orsi,326.0,542.0,319.0,389.0
64,19,Object-Topicalized,tor,543.0,939.0,429.0,845.0
64,6,Subject,sr,331.0,728.0,254.0,600.0
64,10,Object-Topicalized,tor,250.0,617.0,408.0,221.0
64,1,Object-Topicalized,tor,140.0,819.0,319.0,218.0
64,4,Object-Topicalized,tor,250.0,1358.0,257.0,285.0
65,5,Object-Subject-Inversion,orsi,294.0,663.0,392.0,397.0
65,10,Object-Topicalized,tor,345.0,668.0,331.0,430.0
65,11,Object-Subject-Inversion,orsi,311.0,598.0,321.0,332.0
65,18,Subject,sr,293.0,628.0,325.0,374.0
65,7,Object-Topicalized,tor,357.0,598.0,310.0,474.0
65,14,Object-Subject-Inversion,orsi,292.0,596.0,312.0,308.0
65,16,Object-Topicalized,tor,337.0,489.0,451.0,315.0
65,19,Object-Topicalized,tor,298.0,664.0,359.0,314.0
65,4,Object-Topicalized,tor,284.0,563.0,279.0,315.0
65,15,Subject,sr,319.0,698.0,341.0,376.0
65,6,Subject,sr,355.0,779.0,312.0,314.0
65,13,Object-Topicalized,tor,324.0,639.0,350.0,353.0
65,12,Subject,sr,374.0,726.0,312.0,317.0
65,20,Object-Subject-Inversion,orsi,309.0,660.0,376.0,418.0
65,9,Subject,sr,354.0,579.0,309.0,384.0
65,8,Object-Subject-Inversion,orsi,319.0,693.0,375.0,368.0
65,17,Object-Subject-Inversion,orsi,308.0,692.0,372.0,409.0
65,2,Object-Subject-Inversion,orsi,320.0,741.0,386.0,348.0
65,1,Object-Topicalized,tor,263.0,560.0,315.0,384.0
65,3,Subject,sr,316.0,699.0,413.0,304.0
66,20,Object-Subject-Inversion,orsi,414.0,1164.0,1840.0,608.0
66,9,Subject,sr,516.0,1327.0,1480.0,835.0
66,13,Object-Topicalized,tor,517.0,1209.0,1585.0,692.0
66,6,Subject,sr,670.0,2616.0,1442.0,870.0
66,18,Subject,sr,454.0,2151.0,1791.0,655.0
66,17,Object-Subject-Inversion,orsi,670.0,1584.0,2789.0,714.0
66,8,Object-Subject-Inversion,orsi,495.0,1064.0,5970.0,469.0
66,4,Object-Topicalized,tor,607.0,1983.0,8679.0,420.0
66,7,Object-Topicalized,tor,485.0,1182.0,3294.0,549.0
66,19,Object-Topicalized,tor,471.0,1138.0,3646.0,503.0
66,14,Object-Subject-Inversion,orsi,480.0,1219.0,5364.0,416.0
66,5,Object-Subject-Inversion,orsi,735.0,1544.0,950.0,1632.0
66,3,Subject,sr,400.0,1084.0,490.0,525.0
66,12,Subject,sr,411.0,1392.0,579.0,938.0
66,16,Object-Topicalized,tor,654.0,1934.0,2188.0,846.0
66,10,Object-Topicalized,tor,429.0,1125.0,1440.0,514.0
66,11,Object-Subject-Inversion,orsi,629.0,1695.0,1304.0,1045.0
66,2,Object-Subject-Inversion,orsi,855.0,989.0,510.0,548.0
66,1,Object-Topicalized,tor,449.0,1048.0,1130.0,1045.0
66,15,Subject,sr,469.0,1084.0,2809.0,585.0
67,9,Subject,sr,312.0,632.0,307.0,381.0
67,13,Object-Topicalized,tor,301.0,647.0,490.0,973.0
67,6,Subject,sr,372.0,834.0,900.0,759.0
67,19,Object-Topicalized,tor,389.0,650.0,350.0,420.0
67,16,Object-Topicalized,tor,716.0,807.0,1692.0,569.0
67,8,Object-Subject-Inversion,orsi,419.0,1160.0,554.0,384.0
67,4,Object-Topicalized,tor,321.0,691.0,391.0,618.0
67,14,Object-Subject-Inversion,orsi,514.0,705.0,543.0,360.0
67,15,Subject,sr,385.0,861.0,783.0,913.0
67,1,Object-Topicalized,tor,316.0,751.0,449.0,384.0
67,17,Object-Subject-Inversion,orsi,354.0,844.0,1033.0,410.0
67,20,Object-Subject-Inversion,orsi,349.0,858.0,717.0,1052.0
67,10,Object-Topicalized,tor,321.0,909.0,418.0,855.0
67,12,Subject,sr,349.0,644.0,339.0,384.0
67,11,Object-Subject-Inversion,orsi,322.0,769.0,461.0,384.0
67,18,Subject,sr,905.0,684.0,360.0,452.0
67,7,Object-Topicalized,tor,334.0,660.0,954.0,418.0
67,3,Subject,sr,355.0,1025.0,620.0,792.0
67,5,Object-Subject-Inversion,orsi,323.0,758.0,380.0,399.0
67,2,Object-Subject-Inversion,orsi,467.0,717.0,455.0,986.0
1,19,Object-Subject-Inversion,orsi,320.0,1032.0,4792.0,457.0
1,20,Subject,sr,320.0,876.0,1574.0,368.0
1,18,Object-Topicalized,tor,322.0,1184.0,2838.0,338.0
1,10,Object-Subject-Inversion,orsi,417.0,814.0,1090.0,709.0
1,6,Object-Topicalized,tor,1091.0,1694.0,2567.0,578.0
1,9,Object-Topicalized,tor,461.0,3094.0,1469.0,584.0
1,14,Subject,sr,500.0,1890.0,1924.0,460.0
1,15,Object-Topicalized,tor,469.0,1130.0,1097.0,600.0
1,11,Subject,sr,474.0,930.0,2064.0,441.0
1,5,Subject,sr,528.0,848.0,2560.0,1379.0
1,12,Object-Topicalized,tor,390.0,919.0,1588.0,346.0
1,17,Subject,sr,408.0,956.0,3454.0,393.0
1,16,Object-Subject-Inversion,orsi,370.0,953.0,1170.0,475.0
1,4,Object-Subject-Inversion,orsi,424.0,850.0,2725.0,504.0
1,7,Object-Subject-Inversion,orsi,396.0,1491.0,2624.0,385.0
1,1,Object-Subject-Inversion,orsi,322.0,819.0,880.0,311.0
1,3,Object-Topicalized,tor,393.0,934.0,1615.0,423.0
1,13,Object-Subject-Inversion,orsi,387.0,1066.0,2733.0,670.0
1,8,Subject,sr,389.0,773.0,495.0,580.0
1,2,Subject,sr,422.0,920.0,2175.0,353.0
2,14,Subject,sr,359.0,755.0,399.0,425.0
2,3,Object-Topicalized,tor,371.0,792.0,417.0,394.0
2,4,Object-Subject-Inversion,orsi,392.0,788.0,393.0,384.0
2,6,Object-Topicalized,tor,388.0,782.0,435.0,394.0
2,2,Subject,sr,328.0,788.0,389.0,425.0
2,18,Object-Topicalized,tor,389.0,783.0,355.0,390.0
2,5,Subject,sr,390.0,788.0,362.0,367.0
2,13,Object-Subject-Inversion,orsi,469.0,850.0,507.0,462.0
2,1,Object-Subject-Inversion,orsi,359.0,830.0,467.0,426.0
2,19,Object-Subject-Inversion,orsi,388.0,850.0,405.0,396.0
2,8,Subject,sr,390.0,794.0,398.0,443.0
2,15,Object-Topicalized,tor,432.0,935.0,622.0,637.0
2,20,Subject,sr,418.0,953.0,420.0,739.0
2,12,Object-Topicalized,tor,429.0,828.0,422.0,401.0
2,16,Object-Subject-Inversion,orsi,532.0,842.0,576.0,389.0
2,11,Subject,sr,430.0,857.0,387.0,664.0
2,7,Object-Subject-Inversion,orsi,396.0,860.0,576.0,563.0
2,10,Object-Subject-Inversion,orsi,419.0,894.0,459.0,465.0
2,17,Subject,sr,357.0,849.0,435.0,365.0
2,9,Object-Topicalized,tor,394.0,775.0,362.0,396.0
3,8,Subject,sr,400.0,2112.0,955.0,4866.0
3,14,Subject,sr,322.0,907.0,3885.0,564.0
3,11,Subject,sr,374.0,903.0,1433.0,531.0
3,3,Object-Topicalized,tor,388.0,926.0,2914.0,670.0
3,18,Object-Topicalized,tor,424.0,1169.0,1895.0,342.0
3,1,Object-Subject-Inversion,orsi,286.0,862.0,1678.0,286.0
3,7,Object-Subject-Inversion,orsi,355.0,999.0,910.0,337.0
3,15,Object-Topicalized,tor,390.0,1143.0,998.0,749.0
3,6,Object-Topicalized,tor,335.0,758.0,600.0,458.0
3,5,Subject,sr,354.0,1115.0,1477.0,331.0
3,4,Object-Subject-Inversion,orsi,364.0,755.0,879.0,364.0
3,13,Object-Subject-Inversion,orsi,390.0,798.0,1057.0,1661.0
3,10,Object-Subject-Inversion,orsi,449.0,1054.0,980.0,1055.0
3,2,Subject,sr,334.0,1100.0,811.0,390.0
3,16,Object-Subject-Inversion,orsi,353.0,797.0,990.0,3151.0
3,17,Subject,sr,334.0,655.0,844.0,1585.0
3,9,Object-Topicalized,tor,300.0,848.0,875.0,2252.0
3,12,Object-Topicalized,tor,353.0,854.0,783.0,1225.0
3,19,Object-Subject-Inversion,orsi,290.0,744.0,2028.0,877.0
3,20,Subject,sr,402.0,860.0,711.0,1324.0
4,18,Object-Topicalized,tor,529.0,2323.0,605.0,1636.0
4,5,Subject,sr,493.0,965.0,617.0,487.0
4,10,Object-Subject-Inversion,orsi,496.0,999.0,775.0,1224.0
4,19,Object-Subject-Inversion,orsi,461.0,926.0,640.0,469.0
4,2,Subject,sr,427.0,1000.0,566.0,844.0
4,11,Subject,sr,426.0,901.0,468.0,531.0
4,3,Object-Topicalized,tor,465.0,896.0,503.0,1696.0
4,13,Object-Subject-Inversion,orsi,457.0,884.0,458.0,1618.0
4,17,Subject,sr,426.0,856.0,1061.0,496.0
4,6,Object-Topicalized,tor,390.0,839.0,2838.0,507.0
4,12,Object-Topicalized,tor,389.0,798.0,1340.0,400.0
4,9,Object-Topicalized,tor,390.0,754.0,397.0,1387.0
4,14,Subject,sr,424.0,795.0,394.0,391.0
4,20,Subject,sr,395.0,850.0,425.0,1094.0
4,16,Object-Subject-Inversion,orsi,455.0,837.0,4520.0,491.0
4,1,Object-Subject-Inversion,orsi,389.0,815.0,437.0,1126.0
4,4,Object-Subject-Inversion,orsi,424.0,1661.0,775.0,1871.0
4,15,Object-Topicalized,tor,561.0,1410.0,1230.0,581.0
4,7,Object-Subject-Inversion,orsi,389.0,824.0,437.0,1009.0
4,8,Subject,sr,426.0,797.0,425.0,438.0
5,14,Subject,sr,493.0,1193.0,665.0,739.0
5,18,Object-Topicalized,tor,646.0,1220.0,808.0,776.0
5,12,Object-Topicalized,tor,454.0,972.0,736.0,914.0
5,9,Object-Topicalized,tor,436.0,1024.0,1574.0,1199.0
5,15,Object-Topicalized,tor,495.0,949.0,881.0,838.0
5,10,Object-Subject-Inversion,orsi,430.0,999.0,1090.0,709.0
5,5,Subject,sr,396.0,996.0,637.0,676.0
5,16,Object-Subject-Inversion,orsi,530.0,994.0,719.0,754.0
5,2,Subject,sr,564.0,1105.0,716.0,677.0
5,8,Subject,sr,407.0,1201.0,927.0,1370.0
5,7,Object-Subject-Inversion,orsi,561.0,1491.0,2437.0,647.0
5,17,Subject,sr,466.0,1271.0,746.0,1192.0
5,19,Object-Subject-Inversion,orsi,495.0,1028.0,1647.0,1304.0
5,13,Object-Subject-Inversion,orsi,434.0,1237.0,1399.0,635.0
5,6,Object-Topicalized,tor,472.0,930.0,1095.0,2923.0
5,3,Object-Topicalized,tor,533.0,990.0,634.0,671.0
5,11,Subject,sr,423.0,1076.0,852.0,1379.0
